airport,countryCode,lat,lng,month_of_purchase,year_of_purchase,months_in_advance,month_of_flight,year_of_flight,airline,dist,duration,price,sale
LIG,FR,45.862179,1.176245,2,2019,3,5,2019,RyanAir,551.75,70.0,40.3,False
BBP,GB,50.683333000000005,-1.083333,7,2019,4,11,2019,EuroWings,694.36,84.0,77.89,False
WRY,GB,59.35,-2.95,1,2019,2,3,2019,RyanAir,368.14,51.0,30.91,False
HEL,FI,60.317953,24.966449,2,2019,1,3,2019,EuroWings,1744.71,189.0,120.27,False
GUU,IS,64.966667,-23.166667,3,2019,2,5,2019,RyanAir,485.16,63.0,38.18,False
OXF,GB,51.836944,-1.32,11,2019,4,3,2020,RyanAir,416.39,56.0,33.6,False
CUF,IT,44.535278000000005,7.6175,4,2019,2,6,2019,RyanAir,549.45,69.0,54.36,False
ERF,DE,50.974914,10.961163,9,2019,3,12,2019,RyanAir,741.55,89.0,87.11,False
LBA,GB,53.869339000000004,-1.6599849999999998,3,2019,4,7,2019,EuroWings,1117.54,126.0,89.35,False
OUK,GB,60.425143000000006,-0.751374,6,2019,6,12,2019,EuroWings,1573.13,172.0,141.77,False
LDE,FR,43.186508,0.003368,5,2019,3,8,2019,EasyJet,1098.5,124.0,92.81,False
AVR,PT,38.885271,-9.033106,7,2019,8,3,2020,EuroWings,659.29,80.0,37.33,False
ZBE,CZ,49.883333,16.866667,11,2019,1,12,2019,RyanAir,1438.94,158.0,170.93,False
BXV,IS,64.766667,-14.0,6,2019,3,9,2019,RyanAir,448.38,59.0,33.97,False
DTM,DE,51.514826,7.613139,9,2019,2,11,2019,RyanAir,364.51,51.0,52.55,False
LYS,FR,45.721426,5.080334,3,2019,3,6,2019,EuroWings,441.95,59.0,44.16,False
UER,ES,38.7,-4.116667,1,2019,5,6,2019,EuroWings,628.41,77.0,51.57,False
UHE,CZ,49.029364,17.439825,4,2019,4,8,2019,RyanAir,1554.74,170.0,120.55,False
OPO,PT,41.237774,-8.670272,4,2019,1,5,2019,EuroWings,886.18,103.0,65.55,False
ORK,IE,51.849107000000004,-8.489847,10,2019,3,1,2020,RyanAir,410.18,56.0,35.47,False
DOC,GB,57.86666700000001,-4.033333,7,2019,4,11,2019,RyanAir,504.11,65.0,60.27,False
MXN,FR,48.6,-3.816667,5,2019,2,7,2019,RyanAir,1545.85,169.0,133.15,False
VAZ,FR,45.45,6.983333,4,2019,3,7,2019,EuroWings,358.82,50.0,37.42,False
DBV,HR,42.560718,18.260617,8,2019,4,12,2019,EasyJet,1516.08,166.0,153.93,False
BGJ,IS,66.0,-14.5,9,2019,3,12,2019,EuroWings,793.57,94.0,92.01,False
ZDN,CZ,49.2,16.61,6,2019,8,2,2020,RyanAir,1753.86,190.0,66.5,True
CNL,DK,57.483332999999995,10.216667,2,2019,3,5,2019,EasyJet,784.76,93.0,53.55,False
NNR,IE,53.216667,-9.466667,6,2019,2,8,2019,RyanAir,484.01,63.0,49.64,False
NRL,GB,59.367491,-2.434444,8,2019,1,9,2019,EasyJet,446.24,59.0,37.55,False
SWI,GB,51.566666999999995,-1.7833330000000003,11,2019,5,4,2020,EasyJet,510.66,66.0,37.4,False
SPM,DE,49.973876000000004,6.694407000000001,7,2019,6,1,2020,EuroWings,776.5,92.0,49.07,False
OST,BE,51.199721999999994,2.863611,9,2019,4,1,2020,EasyJet,791.22,94.0,56.4,False
KRP,DK,56.3,9.116667,10,2019,2,12,2019,RyanAir,1495.5,164.0,168.97,False
EGS,IS,65.277778,-14.402778,12,2019,1,1,2020,RyanAir,477.91,62.0,43.4,False
HOQ,DE,50.289167,11.862222000000001,8,2019,5,1,2020,EuroWings,752.97,90.0,51.0,False
CHW,GB,51.89972,-2.07806,10,2019,6,4,2020,EuroWings,390.13,54.0,28.8,False
VEY,IS,63.426389,-20.277778,8,2019,1,9,2019,EasyJet,738.77,88.0,56.0,False
TLN,FR,43.093489,6.1593029999999995,12,2019,5,5,2020,RyanAir,1166.42,131.0,74.23,False
MXN,FR,48.6,-3.816667,10,2019,4,2,2020,RyanAir,1545.85,169.0,101.4,False
JAM,BG,42.516667,26.483333000000002,9,2019,1,10,2019,RyanAir,1552.4,170.0,108.18,False
TTB,IT,39.916667,9.683333,12,2019,1,1,2020,EasyJet,11.12,16.0,11.2,False
MJF,NO,65.78439,13.218328,12,2019,7,7,2020,EasyJet,1260.21,141.0,109.98,False
PNV,LT,55.733332999999995,24.383333,10,2019,4,2,2020,RyanAir,1226.0,137.0,82.2,False
MLN,ES,35.277078,-2.957473,8,2019,6,2,2020,RyanAir,1043.14,119.0,63.47,False
LYN,FR,45.730833000000004,4.943333,3,2019,1,4,2019,EuroWings,429.2,57.0,36.27,False
SZG,AT,47.791226,12.997330999999999,6,2019,6,12,2019,EuroWings,1819.6,196.0,161.55,False
PSH,DE,54.5,8.116667,5,2019,3,8,2019,EuroWings,1491.56,164.0,122.75,False
AGB,DE,48.425278000000006,10.931667,9,2019,3,12,2019,EuroWings,1511.12,166.0,162.48,False
LBC,DE,53.805273,10.701162,6,2019,2,8,2019,EuroWings,1017.5,116.0,91.39,False
MQN,NO,66.364646,14.302748000000001,6,2019,3,9,2019,EuroWings,1221.79,137.0,94.65,False
WHS,GB,60.376934999999996,-0.921905,3,2019,1,4,2019,EasyJet,1489.19,163.0,103.73,False
SCQ,ES,42.896308000000005,-8.415125,6,2019,1,7,2019,EuroWings,1720.58,187.0,154.7,False
KZS,GR,36.14167,29.576376,12,2019,9,9,2020,RyanAir,1589.16,173.0,74.97,False
OLO,CZ,49.633333,17.2,11,2019,4,3,2020,RyanAir,1426.08,157.0,94.2,False
LEQ,GB,50.102792,-5.670205,2,2019,3,5,2019,RyanAir,718.72,86.0,32.18,True
VIE,AT,48.11972,16.563582999999998,10,2019,2,12,2019,EasyJet,1261.45,141.0,145.27,False
CGN,DE,50.878363,7.122224,6,2019,1,7,2019,EuroWings,334.66,48.0,39.71,False
WHS,GB,60.376934999999996,-0.921905,2,2019,3,5,2019,RyanAir,1489.19,163.0,93.85,False
KZS,GR,36.14167,29.576376,5,2019,2,7,2019,EuroWings,1589.16,173.0,88.6,True
MVA,IS,65.616667,-16.966667,7,2019,1,8,2019,EasyJet,791.3,94.0,77.76,False
ANT,AT,47.119631,10.24061,12,2019,2,2,2020,EasyJet,659.29,80.0,53.33,False
INN,AT,47.25745,11.351467,5,2019,1,6,2019,EuroWings,1116.19,126.0,104.24,False
REG,IT,38.075278000000004,15.650832999999999,3,2019,3,6,2019,EasyJet,1161.99,131.0,98.05,False
LIG,FR,45.862179,1.176245,6,2019,3,9,2019,EasyJet,551.75,70.0,26.2,True
DTM,DE,51.514826,7.613139,7,2019,8,3,2020,EasyJet,364.51,51.0,23.8,False
VTL,FR,48.2,5.95,7,2019,3,10,2019,EasyJet,1784.45,193.0,111.12,False
DIJ,FR,47.270833,5.088889,12,2019,6,6,2020,EuroWings,1130.9,128.0,88.75,False
BJF,NO,70.6,29.666666999999997,9,2019,2,11,2019,EuroWings,440.64,59.0,72.95,False
RVK,NO,64.883333,11.233333,1,2019,2,3,2019,EuroWings,504.66,65.0,47.27,False
LPH,GB,56.05,-5.433333,5,2019,4,9,2019,EuroWings,965.35,111.0,60.55,False
ALC,ES,38.287098,-0.557381,7,2019,1,8,2019,EuroWings,413.48,56.0,46.33,False
SIR,CH,46.21725,7.322294,3,2019,1,4,2019,EuroWings,762.04,91.0,69.49,False
ERF,DE,50.974914,10.961163,5,2019,2,7,2019,RyanAir,741.55,89.0,70.12,False
KLX,GR,37.069444,22.027778,1,2019,3,4,2019,RyanAir,1798.36,194.0,111.7,False
TQR,IT,42.117841999999996,15.490703,11,2019,3,2,2020,RyanAir,1411.85,156.0,98.8,False
LIL,FR,50.572047,3.106067,5,2019,1,6,2019,RyanAir,1207.91,135.0,111.68,False
LPY,FR,45.083333,3.766667,2,2019,4,6,2019,EasyJet,700.75,85.0,60.27,False
MRS,FR,43.44178,5.222137,2,2019,2,4,2019,EasyJet,1172.02,132.0,80.0,False
PYR,GR,37.933333000000005,21.283333,7,2019,4,11,2019,RyanAir,1106.13,125.0,115.91,False
HVK,IS,65.7,-22.466667,3,2019,5,8,2019,RyanAir,542.1,69.0,46.21,False
GRX,ES,37.184728,-3.776954,2,2019,1,3,2019,EasyJet,1524.92,167.0,106.27,False
LTT,FR,43.205651,6.483263,3,2019,3,6,2019,RyanAir,1079.32,122.0,91.32,False
PVN,BG,43.416667,24.616667,9,2019,1,10,2019,EasyJet,1032.14,118.0,75.09,False
JKL,GR,36.963333,26.940556,9,2019,9,6,2020,EasyJet,1360.5,151.0,85.06,False
BXV,IS,64.766667,-14.0,1,2019,1,2,2019,RyanAir,448.38,59.0,37.55,False
CSA,GB,56.083332999999996,-6.2,9,2019,3,12,2019,EasyJet,884.73,103.0,100.82,False
KUT,GE,42.176389,42.4825,12,2019,2,2,2020,EuroWings,1540.46,169.0,112.67,False
AHO,IT,40.630404999999996,8.295891000000001,6,2019,3,9,2019,EasyJet,813.54,96.0,55.27,False
QUG,GB,50.941666999999995,-0.842248,2,2019,2,4,2019,EasyJet,486.09,63.0,38.18,False
BNX,BA,44.933333000000005,17.3,9,2019,1,10,2019,RyanAir,612.49,76.0,48.36,False
FKB,DE,48.781031,8.089752,5,2019,3,8,2019,EasyJet,1582.25,173.0,129.49,False
SOB,HU,46.713471999999996,17.240444,1,2019,3,4,2019,RyanAir,692.17,84.0,48.36,False
KRP,DK,56.3,9.116667,12,2019,2,2,2020,EasyJet,1495.5,164.0,109.33,False
FAN,NO,58.101667000000006,6.625556,9,2019,3,12,2019,EasyJet,405.11,55.0,64.6,False
VDS,NO,70.065,29.845278000000004,3,2019,3,6,2019,EasyJet,618.6,76.0,68.26,False
VRK,FI,62.17250500000001,27.861280999999998,3,2019,4,7,2019,EasyJet,1673.51,182.0,129.05,False
OBF,DE,48.083333,11.283333,11,2019,5,4,2020,EasyJet,1468.16,161.0,59.3,True
RLG,DE,53.92,12.266667,1,2019,1,2,2019,RyanAir,1643.52,179.0,113.91,False
AEI,ES,36.128898,-5.441301,6,2019,2,8,2019,EuroWings,1584.83,173.0,136.3,False
DLP,FR,48.866667,2.8,9,2019,2,11,2019,EuroWings,1672.53,182.0,121.88,True
PAR,FR,48.833333,2.331938,9,2019,8,5,2020,EuroWings,1623.09,177.0,82.6,False
LCC,IT,40.242778,18.133333,5,2019,3,8,2019,EasyJet,902.33,105.0,78.59,False
EME,DE,53.389291,7.227536,3,2019,5,8,2019,EuroWings,1295.26,144.0,96.44,False
BDU,NO,69.056111,18.54,7,2019,2,9,2019,RyanAir,686.6,83.0,60.36,False
IPW,GB,52.066666999999995,1.166667,10,2019,1,11,2019,RyanAir,515.2,66.0,71.4,False
OMO,BA,43.285556,17.846667,12,2019,1,1,2020,EasyJet,1232.49,138.0,96.6,False
JPU,FR,48.866667,2.333333,1,2019,2,3,2019,EuroWings,1630.14,178.0,107.88,False
BEQ,GB,52.35,0.766667,10,2019,5,3,2020,RyanAir,714.49,86.0,48.73,False
CIY,IT,36.996209,14.609151999999998,5,2019,1,6,2019,RyanAir,1429.65,157.0,129.88,False
PXS,ES,36.6,-6.216667,2,2019,2,4,2019,RyanAir,1287.29,143.0,86.67,False
HOY,GB,58.833332999999996,-3.3,9,2019,4,1,2020,EasyJet,161.03,31.0,18.6,False
TEY,IS,65.883333,-23.45,9,2019,3,12,2019,EuroWings,1001.44,115.0,112.56,False
QRZ,NL,51.59837,4.771592,1,2019,3,4,2019,EuroWings,463.41,61.0,35.12,False
KJK,BE,50.817221999999994,3.201667,10,2019,4,2,2020,EuroWings,1060.74,121.0,72.6,False
POX,FR,49.096717,2.040864,12,2019,2,2,2020,RyanAir,1577.65,172.0,114.67,False
VRK,FI,62.17250500000001,27.861280999999998,4,2019,5,9,2019,EuroWings,1673.51,182.0,93.76,False
LBA,GB,53.869339000000004,-1.6599849999999998,3,2019,2,5,2019,EasyJet,1117.54,126.0,76.36,False
GLZ,NL,51.567263,4.932732,12,2019,6,6,2020,RyanAir,447.31,59.0,40.91,False
EDM,FR,46.7,-1.383333,9,2019,1,10,2019,RyanAir,772.12,92.0,58.55,False
BBP,GB,50.683333000000005,-1.083333,6,2019,2,8,2019,RyanAir,694.36,84.0,66.18,False
PRP,FR,41.666667,8.9,12,2019,4,4,2020,RyanAir,1184.25,133.0,79.8,False
EBA,IT,42.763104,10.240409,11,2019,6,5,2020,EasyJet,1745.09,189.0,100.8,False
BHD,GB,54.61452,-5.870215,1,2019,9,10,2019,RyanAir,1808.92,195.0,76.82,False
JNX,GR,37.1,25.383333,8,2019,2,10,2019,EuroWings,966.12,111.0,67.27,False
WOB,GB,52.0,1.0,9,2019,5,2,2020,EuroWings,495.93,64.0,36.27,False
SXB,FR,48.544877,7.627674000000001,6,2019,4,10,2019,EuroWings,1619.08,176.0,96.0,False
ABZ,GB,57.200253000000004,-2.204186,7,2019,6,1,2020,EuroWings,928.35,107.0,57.07,False
CBU,DE,51.770278000000005,14.299167,12,2019,1,1,2020,RyanAir,415.25,56.0,39.2,False
EVE,NO,68.489956,16.683194,1,2019,2,3,2019,EuroWings,1621.81,177.0,128.73,False
BVA,FR,49.459488,2.110815,5,2019,6,11,2019,RyanAir,1495.18,164.0,135.18,False
LAI,FR,48.754166999999995,-3.4819440000000004,2,2019,1,3,2019,RyanAir,1616.52,176.0,112.0,False
NVS,FR,47.0,3.15,9,2019,7,4,2020,EuroWings,518.73,66.0,33.0,False
QRZ,NL,51.59837,4.771592,5,2019,1,6,2019,EuroWings,463.41,61.0,50.46,False
LPY,FR,45.083333,3.766667,6,2019,1,7,2019,EuroWings,700.75,85.0,70.32,False
AYH,GB,52.366667,-1.05,10,2019,9,7,2020,EuroWings,592.97,74.0,41.69,False
KDL,EE,58.994917,22.824970999999998,3,2019,1,4,2019,EasyJet,296.77,44.0,28.0,False
LBC,DE,53.805273,10.701162,6,2019,5,11,2019,EasyJet,1017.5,116.0,101.59,False
CBP,PT,40.2,-8.416667,8,2019,1,9,2019,EasyJet,385.53,53.0,33.73,False
LCV,IT,43.833333,10.583333,5,2019,3,8,2019,EuroWings,1318.96,146.0,109.28,False
KKN,NO,69.72350300000001,29.891184000000003,8,2019,5,1,2020,EuroWings,765.05,91.0,61.88,False
AGF,FR,44.173611,0.598611,2,2019,4,6,2019,RyanAir,499.38,64.0,45.38,False
MLO,GR,36.69611,24.475,10,2019,2,12,2019,RyanAir,1307.79,145.0,149.39,False
EAS,ES,43.356401,-1.793538,11,2019,2,1,2020,EuroWings,1478.49,162.0,108.0,False
FRZ,DE,51.114276000000004,9.286667,8,2019,2,10,2019,RyanAir,858.65,100.0,60.61,False
DCM,FR,43.555833,2.2841669999999996,1,2019,9,10,2019,EasyJet,1398.64,154.0,60.67,False
JLP,FR,43.65,7.1,10,2019,2,12,2019,EasyJet,859.28,100.0,103.03,False
QFV,NO,60.390237,5.336347,9,2019,1,10,2019,EasyJet,1485.11,163.0,124.47,False
MVQ,BY,53.957457,30.096425,1,2019,2,3,2019,EuroWings,1280.59,143.0,86.67,False
WIC,GB,58.45694399999999,-3.086667,1,2019,4,5,2019,RyanAir,207.73,35.0,19.09,False
SYK,IS,65.1,-22.8,2,2019,3,5,2019,EuroWings,403.61,55.0,31.67,False
GLZ,NL,51.567263,4.932732,2,2019,4,6,2019,EasyJet,447.31,59.0,41.84,False
OVD,ES,43.55891,-6.032094,4,2019,9,1,2020,EuroWings,854.18,100.0,43.33,False
LGG,BE,50.643334,5.4601489999999995,6,2019,2,8,2019,RyanAir,613.09,76.0,59.88,False
KOK,FI,63.718838,23.133069,11,2019,1,12,2019,EuroWings,752.65,90.0,97.36,False
MHG,DE,49.476577,8.521081,10,2019,1,11,2019,EasyJet,1535.25,168.0,181.75,False
CUF,IT,44.535278000000005,7.6175,11,2019,5,4,2020,RyanAir,549.45,69.0,39.1,False
QRZ,NL,51.59837,4.771592,6,2019,2,8,2019,EuroWings,463.41,61.0,48.06,False
AHO,IT,40.630404999999996,8.295891000000001,7,2019,6,1,2020,RyanAir,813.54,96.0,51.2,False
NWI,GB,52.669534,1.2767819999999999,5,2019,7,12,2019,RyanAir,801.32,95.0,73.41,False
RHO,GR,36.401866,28.090677000000003,8,2019,2,10,2019,RyanAir,1736.42,188.0,113.94,False
GEN,ES,37.383333,-4.766667,4,2019,3,7,2019,EuroWings,1053.93,120.0,89.82,False
MHZ,GB,52.361902,0.486411,6,2019,4,10,2019,RyanAir,744.47,89.0,48.55,False
VLL,ES,41.70581,-4.844626,2,2019,1,3,2019,RyanAir,1536.05,168.0,106.91,False
RTM,NL,51.948949,4.433606,8,2019,4,12,2019,EuroWings,385.66,53.0,49.15,False
EMA,GB,52.825872,-1.330595,6,2019,1,7,2019,RyanAir,716.36,86.0,71.15,False
LCG,ES,43.30236,-8.381923,7,2019,4,11,2019,RyanAir,1618.73,176.0,163.2,False
MAN,GB,53.362908,-2.273354,1,2019,1,2,2019,EasyJet,649.65,79.0,50.27,False
BVA,FR,49.459488,2.110815,3,2019,5,8,2019,EuroWings,1495.18,164.0,109.83,False
ALF,NO,69.97716700000001,23.355809,12,2019,3,3,2020,EasyJet,714.11,86.0,65.36,False
FDH,DE,47.672775,9.523482000000001,7,2019,6,1,2020,EuroWings,937.02,108.0,57.6,False
KGS,GR,36.801002000000004,27.089478999999997,12,2019,7,7,2020,RyanAir,1476.35,162.0,105.3,False
GTW,CZ,49.2,17.516667,6,2019,4,10,2019,EasyJet,1488.51,163.0,88.91,False
LPY,FR,45.083333,3.766667,12,2019,5,5,2020,EuroWings,700.75,85.0,48.17,False
FRO,NO,61.585302,5.023999,4,2019,1,5,2019,RyanAir,1528.81,167.0,127.53,False
FLH,GB,58.5,-3.0,1,2019,1,2,2019,EuroWings,176.11,32.0,20.36,False
CHV,PT,41.733333,-7.466667,8,2019,6,2,2020,RyanAir,1474.78,162.0,86.4,False
JCO,MT,36.016667,14.333332999999998,4,2019,2,6,2019,EasyJet,1582.5,173.0,136.3,False
SCN,DE,49.220088,7.112705,11,2019,1,12,2019,RyanAir,1287.28,143.0,100.56,True
SNN,IE,52.69248,-8.92039,12,2019,1,1,2020,EasyJet,174.78,32.0,22.4,False
FRZ,DE,51.114276000000004,9.286667,5,2019,1,6,2019,EuroWings,858.65,100.0,82.73,False
ALC,ES,38.287098,-0.557381,8,2019,3,11,2019,EuroWings,413.48,56.0,54.81,False
PVK,GR,38.926389,20.765832999999997,4,2019,2,6,2019,EuroWings,484.65,63.0,49.64,False
AEI,ES,36.128898,-5.441301,10,2019,2,12,2019,EuroWings,1584.83,173.0,178.24,False
BUD,HU,47.433037,19.261620999999998,10,2019,6,4,2020,EuroWings,1603.77,175.0,93.33,False
JNX,GR,37.1,25.383333,3,2019,1,4,2019,RyanAir,966.12,111.0,70.64,False
HAM,DE,53.631279000000006,10.006414,10,2019,5,3,2020,RyanAir,752.13,90.0,51.0,False
KAO,FI,65.990278,29.233889,3,2019,1,4,2019,RyanAir,710.04,86.0,54.73,False
HER,GR,35.33663,25.174193,6,2019,1,7,2019,EasyJet,1882.65,203.0,167.94,False
ABC,ES,38.948333,-1.8633330000000001,3,2019,1,4,2019,RyanAir,544.07,69.0,43.91,False
AMS,NL,52.309069,4.7633849999999995,8,2019,3,11,2019,RyanAir,453.99,60.0,58.73,False
EDI,GB,55.948143,-3.3641769999999998,11,2019,3,2,2020,RyanAir,1713.17,186.0,117.8,False
GQJ,GB,55.0,-5.0,4,2019,4,8,2019,EuroWings,1577.98,172.0,121.96,False
JIK,GR,37.666667,26.333333000000003,11,2019,2,1,2020,EasyJet,794.26,94.0,62.67,False
KZG,DE,49.733333,10.15,9,2019,1,10,2019,EuroWings,1665.75,181.0,115.18,False
QMM,IT,43.987594,10.146547,4,2019,7,11,2019,EasyJet,1358.39,150.0,75.34,True
MLN,ES,35.277078,-2.957473,9,2019,3,12,2019,EasyJet,1043.14,119.0,116.48,False
JPU,FR,48.866667,2.333333,10,2019,1,11,2019,EuroWings,1630.14,178.0,192.56,False
BZO,IT,46.462444,11.330511,4,2019,6,10,2019,EasyJet,711.65,86.0,41.7,False
AMS,NL,52.309069,4.7633849999999995,9,2019,5,2,2020,RyanAir,453.99,60.0,34.0,False
AVN,FR,43.906542,4.902082,11,2019,3,2,2020,RyanAir,1055.43,120.0,76.0,False
THO,IS,66.22070500000001,-15.332381,1,2019,3,4,2019,RyanAir,746.11,89.0,51.24,False
BRZ,IT,45.531940000000006,10.21278,3,2019,4,7,2019,EasyJet,427.88,57.0,40.42,False
VIY,FR,48.774167,2.191667,3,2019,1,4,2019,EasyJet,1601.98,175.0,111.36,False
PEF,DE,54.166667000000004,13.766667000000002,8,2019,9,5,2020,EuroWings,1587.9,173.0,74.97,False
DLP,FR,48.866667,2.8,9,2019,2,11,2019,EuroWings,1672.53,182.0,187.52,False
NCL,GB,55.037062,-1.7106290000000002,9,2019,1,10,2019,RyanAir,1597.52,174.0,110.73,False
HAA,NO,70.466667,22.15,3,2019,1,4,2019,EasyJet,555.72,70.0,53.45,False
AHO,IT,40.630404999999996,8.295891000000001,9,2019,1,10,2019,RyanAir,813.54,96.0,61.09,False
KSJ,GR,35.421267,26.910895,1,2019,4,5,2019,RyanAir,1421.42,157.0,85.64,False
SVL,FI,61.944186,28.932545,9,2019,3,12,2019,EuroWings,1833.0,198.0,193.8,False
NRD,DE,53.833332999999996,7.1666669999999995,7,2019,4,11,2019,EasyJet,1559.15,170.0,157.64,False
FES,ES,36.466667,-6.183333,3,2019,4,7,2019,EuroWings,1370.91,152.0,107.78,False
SIR,CH,46.21725,7.322294,8,2019,4,12,2019,EasyJet,762.04,91.0,101.26,False
WEM,GB,51.3,0.416667,8,2019,1,9,2019,EuroWings,99.42,24.0,15.27,False
JPU,FR,48.866667,2.333333,2,2019,3,5,2019,RyanAir,1630.14,178.0,102.48,False
SOG,NO,61.158127,7.1369880000000006,10,2019,2,12,2019,RyanAir,1636.72,178.0,220.07,False
SEX,DE,49.5,7.866667,12,2019,3,3,2020,RyanAir,1301.51,145.0,91.83,False
MAH,ES,39.86503,4.224099,12,2019,6,6,2020,EasyJet,312.28,46.0,31.89,False
NTB,NO,59.564868999999995,9.215656,4,2019,4,8,2019,RyanAir,554.31,70.0,59.56,False
IOM,GB,54.086794999999995,-4.633191,7,2019,1,8,2019,RyanAir,1387.95,153.0,126.57,False
POX,FR,49.096717,2.040864,6,2019,2,8,2019,EuroWings,1577.65,172.0,135.52,False
PSH,DE,54.5,8.116667,10,2019,4,2,2020,EasyJet,1491.56,164.0,98.4,False
SAY,IT,43.256302000000005,11.255,2,2019,4,6,2019,RyanAir,1345.13,149.0,105.65,False
ZBE,CZ,49.883333,16.866667,5,2019,1,6,2019,EuroWings,1438.94,158.0,130.71,False
TRF,NO,59.178087,10.251807000000001,12,2019,2,2,2020,EuroWings,379.26,52.0,41.6,False
NRD,DE,53.833332999999996,7.1666669999999995,3,2019,2,5,2019,EuroWings,1559.15,170.0,103.03,False
EPU,EE,58.418889,24.472777999999998,2,2019,2,4,2019,EasyJet,553.31,70.0,42.42,False
MUC,DE,48.353004999999996,11.790142999999999,6,2019,1,7,2019,EuroWings,1656.22,180.0,148.91,False
MRS,FR,43.44178,5.222137,7,2019,1,8,2019,RyanAir,1172.02,132.0,109.2,False
FUE,ES,28.450605,-13.869893,6,2019,1,7,2019,EasyJet,1103.35,125.0,103.41,False
EIN,NL,51.457953,5.391795,2,2019,1,3,2019,RyanAir,371.28,52.0,33.09,False
BWE,DE,52.318095,10.557136999999999,10,2019,2,12,2019,RyanAir,317.2,46.0,47.39,False
ANE,FR,47.560351000000004,-0.312245,7,2019,1,8,2019,EuroWings,1599.06,174.0,143.95,False
ZGC,HR,45.803101,15.994173000000002,4,2019,3,7,2019,EuroWings,257.46,40.0,29.94,False
OZP,ES,37.169796999999996,-5.611905999999999,12,2019,3,3,2020,RyanAir,953.51,110.0,69.67,False
GNE,BE,51.05,3.7166669999999997,7,2019,4,11,2019,EasyJet,901.18,105.0,97.36,False
BZR,FR,43.321186,3.353485,7,2019,3,10,2019,RyanAir,1838.09,198.0,114.0,False
ILH,DE,49.4739,10.3881,12,2019,4,4,2020,EuroWings,1690.04,184.0,110.4,False
GZM,MT,36.041667,14.208332999999998,9,2019,1,10,2019,RyanAir,1590.87,174.0,110.73,False
FEA,GB,60.603262,-0.8696969999999999,8,2019,1,9,2019,EasyJet,1587.65,173.0,82.57,True
PNA,ES,42.767497,-1.639347,2,2019,2,4,2019,RyanAir,1598.9,174.0,105.45,False
LDY,GB,55.040986,-7.156924000000001,7,2019,3,10,2019,EasyJet,1565.83,171.0,98.45,False
KVA,GR,40.912994,24.619675,10,2019,8,6,2020,EuroWings,1336.62,148.0,89.79,False
MAD,ES,40.49027,-3.564479,8,2019,2,10,2019,EuroWings,483.6,63.0,38.18,False
CWL,GB,51.398768,-3.339075,11,2019,1,12,2019,EasyJet,678.2,82.0,88.71,False
BWE,DE,52.318095,10.557136999999999,9,2019,3,12,2019,RyanAir,317.2,46.0,45.02,False
CAG,IT,39.254333,9.060673,9,2019,5,2,2020,RyanAir,424.62,57.0,24.22,True
VGO,ES,42.224551,-8.634025,6,2019,1,7,2019,EuroWings,1480.88,163.0,134.85,False
LTN,GB,51.879768,-0.376232,11,2019,4,3,2020,EuroWings,439.36,58.0,34.8,False
JSY,GR,37.423611,24.95,2,2019,2,4,2019,EasyJet,793.56,94.0,56.97,False
CSA,GB,56.083332999999996,-6.2,6,2019,7,1,2020,RyanAir,884.73,103.0,38.63,True
EML,CH,47.0925,8.304722,9,2019,1,10,2019,RyanAir,900.44,105.0,80.18,False
OBL,BE,51.266667,4.75,8,2019,7,3,2020,EasyJet,586.6,73.0,36.5,False
GVA,CH,46.229634000000004,6.105773999999999,10,2019,2,12,2019,EasyJet,826.68,97.0,119.93,False
BJF,NO,70.6,29.666666999999997,11,2019,3,2,2020,RyanAir,440.64,59.0,44.84,False
GNA,BY,53.605799,24.053906,10,2019,2,12,2019,EuroWings,1201.54,135.0,139.09,False
FSC,FR,41.498633,9.098222999999999,7,2019,3,10,2019,EasyJet,1050.17,120.0,69.09,False
CIY,IT,36.996209,14.609151999999998,2,2019,2,4,2019,EasyJet,1429.65,157.0,95.15,False
RIX,LV,56.92208,23.979806,3,2019,4,7,2019,RyanAir,742.57,89.0,63.11,False
FKB,DE,48.781031,8.089752,10,2019,4,2,2020,EuroWings,1582.25,173.0,67.47,True
SMA,PT,36.966667,-25.1,12,2019,3,3,2020,RyanAir,1056.73,120.0,76.0,False
SXB,FR,48.544877,7.627674000000001,2,2019,2,4,2019,EuroWings,1619.08,176.0,106.67,False
AUF,FR,47.85,3.5,11,2019,5,4,2020,RyanAir,1049.3,119.0,67.43,False
FMO,DE,52.130053000000004,7.694928,12,2019,1,1,2020,EuroWings,513.13,66.0,46.2,False
MOL,NO,62.745714,7.261039,12,2019,4,4,2020,RyanAir,754.74,90.0,64.8,False
GRQ,NL,53.120278000000006,6.575556,4,2019,8,12,2019,EuroWings,1233.69,138.0,99.53,False
PNA,ES,42.767497,-1.639347,9,2019,2,11,2019,RyanAir,1598.9,174.0,179.27,False
OZI,ES,37.6625,-24.9,1,2019,3,4,2019,EuroWings,607.7,75.0,43.18,False
WHS,GB,60.376934999999996,-0.921905,8,2019,2,10,2019,EasyJet,1489.19,163.0,98.79,False
LTN,GB,51.879768,-0.376232,6,2019,1,7,2019,RyanAir,439.36,58.0,47.98,False
HEI,DE,54.155556000000004,8.902778,1,2019,7,8,2019,EuroWings,1139.16,128.0,75.64,False
JLO,IT,45.533333,12.716667,6,2019,4,10,2019,EasyJet,403.84,55.0,30.0,False
STA,DK,55.990278,8.355,7,2019,1,8,2019,EuroWings,1377.67,152.0,125.75,False
